% This arff file is generated by Text2arffEng

@RELATION	yazar

@ATTRIBUTE	oz0	REAL
@ATTRIBUTE	oz1	REAL
@ATTRIBUTE	oz2	REAL
@ATTRIBUTE	oz3	REAL
@ATTRIBUTE	oz4	REAL
@ATTRIBUTE	oz5	REAL
@ATTRIBUTE	oz6	REAL
@ATTRIBUTE	oz7	REAL
@ATTRIBUTE	oz8	REAL
@ATTRIBUTE	oz9	REAL
@ATTRIBUTE	oz10	REAL
@ATTRIBUTE	oz11	REAL
@ATTRIBUTE	oz12	REAL
@ATTRIBUTE	oz13	REAL
@ATTRIBUTE	oz14	REAL
@ATTRIBUTE	oz15	REAL
@ATTRIBUTE	oz16	REAL
@ATTRIBUTE	oz17	REAL
@ATTRIBUTE	oz18	REAL
@ATTRIBUTE	oz19	REAL
@ATTRIBUTE	oz20	REAL
@ATTRIBUTE	oz21	REAL
@ATTRIBUTE	oz22	REAL
@ATTRIBUTE	oz23	REAL
@ATTRIBUTE	oz24	REAL
@ATTRIBUTE	oz25	REAL
@ATTRIBUTE	oz26	REAL
@ATTRIBUTE	oz27	REAL
@ATTRIBUTE	oz28	REAL
@ATTRIBUTE	oz29	REAL
@ATTRIBUTE	oz30	REAL
@ATTRIBUTE	oz31	REAL
@ATTRIBUTE	oz32	REAL
@ATTRIBUTE	oz33	{1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,4,5,6,7,8,9,}

@DATA
0.05707762557077625,0.3242009132420091,0.04223744292237443,0.04337899543378995,0.05593607305936073,0.028538812785388126,0.05821917808219178,0.08105022831050228,0.10616438356164383,0.0228310502283105,0.0045662100456621,0.00228310502283105,0.0730593607305936,0.02511415525114155,0.00228310502283105,0.007990867579908675,0.00684931506849315,0.01598173515981735,0.0,0.010273972602739725,0.0045662100456621,0.00684931506849315,0.012557077625570776,0.00228310502283105,0.0,0.001141552511415525,0.003424657534246575,0.0,0.0,0.001141552511415525,0.0,0.0,0.0,1
0.07491082045184304,0.3151010701545779,0.03804994054696789,0.034482758620689655,0.034482758620689655,0.027348394768133173,0.06539833531510107,0.10344827586206896,0.10820451843043995,0.03210463733650416,0.014268727705112961,0.0023781212841854932,0.06420927467300833,0.023781212841854936,0.0,0.01070154577883472,0.009512485136741973,0.014268727705112961,0.009512485136741973,0.0011890606420927466,0.0011890606420927466,0.0011890606420927466,0.009512485136741973,0.0,0.0,0.0023781212841854932,0.0011890606420927466,0.0,0.0011890606420927466,0.0,0.0,0.0,0.0,1
0.05931198102016608,0.3107947805456702,0.03084223013048636,0.021352313167259787,0.07354685646500593,0.028469750889679714,0.05338078291814947,0.1162514827995255,0.09134045077105575,0.022538552787663108,0.011862396204033215,0.002372479240806643,0.060498220640569395,0.04389086595492289,0.0011862396204033216,0.005931198102016607,0.009489916963226572,0.022538552787663108,0.0011862396204033216,0.009489916963226572,0.004744958481613286,0.009489916963226572,0.005931198102016607,0.0,0.0,0.002372479240806643,0.0,0.0,0.0011862396204033216,0.0,0.0,0.0,0.0,1
0.07231638418079096,0.3423728813559322,0.04519774011299435,0.02937853107344633,0.0519774011299435,0.012429378531073447,0.04632768361581921,0.08587570621468926,0.0903954802259887,0.04293785310734463,0.005649717514124294,0.007909604519774011,0.06440677966101695,0.023728813559322035,0.0022598870056497176,0.0022598870056497176,0.005649717514124294,0.020338983050847456,0.004519774011299435,0.0022598870056497176,0.0022598870056497176,0.007909604519774011,0.02824858757062147,0.0011299435028248588,0.0,0.0011299435028248588,0.0011299435028248588,0.0,0.0,0.0,0.0,0.0,0.0,1
0.06815642458100558,0.34413407821229053,0.03128491620111732,0.0223463687150838,0.04692737430167598,0.013407821229050279,0.06927374301675977,0.08826815642458101,0.09273743016759776,0.02905027932960894,0.01899441340782123,0.0,0.05698324022346369,0.048044692737430165,0.0022346368715083797,0.00782122905027933,0.0033519553072625698,0.008938547486033519,0.01564245810055866,0.004469273743016759,0.0,0.0111731843575419,0.01005586592178771,0.0,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0022346368715083797,0.0,0.0,0.0,0.0,0.0,1
0.04772727272727273,0.3704545454545455,0.038636363636363635,0.03636363636363636,0.04659090909090909,0.025,0.04431818181818182,0.08068181818181819,0.08522727272727272,0.025,0.006818181818181818,0.004545454545454545,0.09659090909090909,0.02159090909090909,0.003409090909090909,0.00909090909090909,0.0022727272727272726,0.020454545454545454,0.0022727272727272726,0.005681818181818182,0.0022727272727272726,0.006818181818181818,0.0125,0.0,0.0,0.0022727272727272726,0.0011363636363636363,0.0,0.0011363636363636363,0.0011363636363636363,0.0,0.0,0.0,1
0.05828571428571429,0.352,0.02857142857142857,0.032,0.04342857142857143,0.02857142857142857,0.06285714285714286,0.10057142857142858,0.09714285714285714,0.017142857142857144,0.0080,0.001142857142857143,0.048,0.048,0.004571428571428572,0.002285714285714286,0.0080,0.025142857142857144,0.005714285714285714,0.005714285714285714,0.0034285714285714284,0.0080,0.009142857142857144,0.0,0.0,0.001142857142857143,0.001142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1
0.05753739930955121,0.34062140391254314,0.039125431530494824,0.028768699654775604,0.04602991944764097,0.02761795166858458,0.06904487917146145,0.09666283084004602,0.08860759493670886,0.03567318757192175,0.011507479861910242,0.0023014959723820483,0.05868814729574223,0.02186421173762946,0.0023014959723820483,0.009205983889528193,0.011507479861910242,0.01726121979286536,0.006904487917146145,0.0034522439585730723,0.0023014959723820483,0.0034522439585730723,0.011507479861910242,0.0,0.0,0.00805523590333717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.055771725032425425,0.3320363164721141,0.029831387808041506,0.03761348897535668,0.055771725032425425,0.014267185473411154,0.04539559014267185,0.08430609597924774,0.08949416342412451,0.028534370946822308,0.01297016861219196,0.0025940337224383916,0.07263294422827497,0.0622568093385214,0.0025940337224383916,0.010376134889753566,0.011673151750972763,0.023346303501945526,0.0038910505836575876,0.00648508430609598,0.0,0.005188067444876783,0.007782101167315175,0.0,0.0,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0,0.0,0.0,0.0,0.0,1
0.08690614136732329,0.34414831981460026,0.046349942062572425,0.03244495944380069,0.02549246813441483,0.0220162224797219,0.07415990730011587,0.07531865585168018,0.0984936268829664,0.03707995365005794,0.009269988412514484,0.0,0.05330243337195829,0.026651216685979143,0.002317497103128621,0.008111239860950173,0.005793742757821553,0.023174971031286212,0.0011587485515643105,0.0034762456546929316,0.005793742757821553,0.005793742757821553,0.008111239860950173,0.0,0.0011587485515643105,0.0034762456546929316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.07069555302166476,0.3409350057012543,0.019384264538198404,0.037628278221208664,0.06727480045610035,0.02394526795895097,0.06043329532497149,0.09122006841505131,0.09236031927023945,0.018244013683010263,0.011402508551881414,0.0,0.059293044469783354,0.029646522234891677,0.0,0.0068415051311288486,0.004561003420752566,0.01596351197263398,0.012542759407069556,0.00798175598631699,0.0,0.004561003420752566,0.013683010262257697,0.0,0.0,0.00798175598631699,0.002280501710376283,0.0,0.0011402508551881414,0.0,0.0,0.0,0.0,1
0.04208416833667335,0.3376753507014028,0.027054108216432865,0.03206412825651302,0.07715430861723446,0.02905811623246493,0.04809619238476954,0.08617234468937876,0.09318637274549098,0.036072144288577156,0.0070140280561122245,0.0,0.07615230460921844,0.04408817635270541,0.001002004008016032,0.00501002004008016,0.0070140280561122245,0.027054108216432865,0.0,0.009018036072144289,0.001002004008016032,0.003006012024048096,0.0070140280561122245,0.0,0.0,0.004008016032064128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.06970509383378017,0.3297587131367292,0.049597855227882036,0.03485254691689008,0.045576407506702415,0.02680965147453083,0.06300268096514745,0.09517426273458444,0.09115281501340483,0.030831099195710455,0.002680965147453083,0.0,0.06568364611260054,0.03485254691689008,0.004021447721179625,0.0013404825737265416,0.006702412868632708,0.014745308310991957,0.0013404825737265416,0.004021447721179625,0.002680965147453083,0.005361930294906166,0.01876675603217158,0.0,0.0,0.0,0.0,0.0,0.0,0.0013404825737265416,0.0,0.0,0.0,1
0.04218928164196123,0.3295324971493729,0.03876852907639681,0.027366020524515394,0.07981755986316989,0.020524515393386546,0.07297605473204105,0.09007981755986318,0.08551881413911061,0.021664766248574687,0.012542759407069556,0.0011402508551881414,0.07981755986316989,0.037628278221208664,0.0011402508551881414,0.004561003420752566,0.00798175598631699,0.01596351197263398,0.004561003420752566,0.005701254275940707,0.002280501710376283,0.002280501710376283,0.012542759407069556,0.0,0.0011402508551881414,0.0011402508551881414,0.0011402508551881414,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0830367734282325,0.3760379596678529,0.033214709371293,0.028469750889679714,0.028469750889679714,0.02491103202846975,0.05338078291814947,0.10438908659549229,0.06880189798339265,0.042704626334519574,0.009489916963226572,0.002372479240806643,0.054567022538552785,0.021352313167259787,0.002372479240806643,0.005931198102016607,0.014234875444839857,0.0166073546856465,0.0035587188612099642,0.0011862396204033216,0.0035587188612099642,0.00830367734282325,0.0071174377224199285,0.002372479240806643,0.0011862396204033216,0.002372479240806643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.049008168028004666,0.3395565927654609,0.03733955659276546,0.043173862310385065,0.08284714119019837,0.022170361726954493,0.07001166861143523,0.09451575262543757,0.08051341890315053,0.023337222870478413,0.010501750291715286,0.0,0.060676779463243874,0.028004667444574097,0.005834305717619603,0.003500583430571762,0.003500583430571762,0.015169194865810968,0.0011668611435239206,0.002333722287047841,0.002333722287047841,0.004667444574095682,0.014002333722287048,0.0,0.0,0.002333722287047841,0.003500583430571762,0.0,0.0,0.0,0.0,0.0,0.0,1
0.07455621301775148,0.3502958579881657,0.03905325443786982,0.04378698224852071,0.05917159763313609,0.03195266272189349,0.047337278106508875,0.09940828402366864,0.07692307692307693,0.033136094674556214,0.0035502958579881655,0.0,0.04378698224852071,0.02603550295857988,0.002366863905325444,0.01301775147928994,0.001183431952662722,0.016568047337278107,0.004733727810650888,0.002366863905325444,0.004733727810650888,0.004733727810650888,0.014201183431952662,0.0,0.0,0.005917159763313609,0.001183431952662722,0.0,0.0,0.0,0.0,0.0,0.0,1
0.057279236276849645,0.3496420047732697,0.032219570405727926,0.031026252983293555,0.04892601431980907,0.021479713603818614,0.041766109785202864,0.09785202863961814,0.1026252983293556,0.03818615751789976,0.007159904534606206,0.003579952267303103,0.03937947494033413,0.046539379474940336,0.007159904534606206,0.003579952267303103,0.008353221957040573,0.028639618138424822,0.00477326968973747,0.0059665871121718375,0.00477326968973747,0.008353221957040573,0.0059665871121718375,0.0,0.0,0.002386634844868735,0.002386634844868735,0.0,0.0,0.0,0.0,0.0,0.0,1
0.09047619047619047,0.3476190476190476,0.034523809523809526,0.030952380952380953,0.05119047619047619,0.016666666666666666,0.05,0.09761904761904762,0.0869047619047619,0.030952380952380953,0.002380952380952381,0.0,0.04642857142857143,0.04285714285714286,0.0011904761904761906,0.0011904761904761906,0.015476190476190477,0.017857142857142856,0.0035714285714285713,0.002380952380952381,0.002380952380952381,0.007142857142857143,0.008333333333333333,0.0,0.0011904761904761906,0.005952380952380952,0.002380952380952381,0.0,0.002380952380952381,0.0,0.0,0.0,0.0,1
0.06536697247706422,0.3669724770642202,0.03784403669724771,0.0481651376146789,0.03211009174311927,0.017201834862385322,0.0481651376146789,0.08371559633027523,0.08486238532110092,0.03669724770642202,0.006880733944954129,0.0,0.06880733944954129,0.02522935779816514,0.0034403669724770644,0.014908256880733946,0.006880733944954129,0.0194954128440367,0.008027522935779817,0.0034403669724770644,0.0022935779816513763,0.0034403669724770644,0.010321100917431193,0.0022935779816513763,0.0022935779816513763,0.0011467889908256881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.05710955710955711,0.32634032634032634,0.039627039627039624,0.038461538461538464,0.038461538461538464,0.023310023310023312,0.05827505827505827,0.09207459207459208,0.09557109557109557,0.026806526806526808,0.01048951048951049,0.0011655011655011655,0.07925407925407925,0.039627039627039624,0.004662004662004662,0.004662004662004662,0.009324009324009324,0.02564102564102564,0.002331002331002331,0.004662004662004662,0.002331002331002331,0.008158508158508158,0.009324009324009324,0.0,0.0,0.0011655011655011655,0.0011655011655011655,0.0,0.0,0.0,0.0,0.0,0.0,1
0.07817969661610269,0.35822637106184363,0.0338389731621937,0.03500583430571762,0.03617269544924154,0.01750291715285881,0.060676779463243874,0.08284714119019837,0.10968494749124855,0.029171528588098017,0.007001166861143524,0.0,0.073512252042007,0.01866977829638273,0.0011668611435239206,0.008168028004667444,0.005834305717619603,0.012835472578763127,0.009334889148191364,0.005834305717619603,0.0011668611435239206,0.002333722287047841,0.007001166861143524,0.0011668611435239206,0.0,0.0011668611435239206,0.0011668611435239206,0.0,0.002333722287047841,0.0,0.0,0.0,0.0,1
0.06955530216647662,0.33181299885974913,0.03876852907639681,0.021664766248574687,0.07867730900798175,0.028506271379703536,0.05131128848346636,0.09236031927023945,0.08779931584948689,0.026225769669327253,0.00798175598631699,0.002280501710376283,0.05701254275940707,0.036488027366020526,0.0034207525655644243,0.002280501710376283,0.0068415051311288486,0.02394526795895097,0.0,0.005701254275940707,0.0,0.011402508551881414,0.013683010262257697,0.0,0.0,0.0,0.002280501710376283,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0875,0.3443181818181818,0.031818181818181815,0.023863636363636365,0.05795454545454545,0.01818181818181818,0.05454545454545454,0.09772727272727273,0.08295454545454546,0.038636363636363635,0.020454545454545454,0.0011363636363636363,0.04090909090909091,0.04318181818181818,0.0022727272727272726,0.0011363636363636363,0.005681818181818182,0.019318181818181818,0.003409090909090909,0.006818181818181818,0.0011363636363636363,0.004545454545454545,0.010227272727272727,0.0,0.0,0.0022727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.07354685646500593,0.3084223013048636,0.042704626334519574,0.036773428232502965,0.06168446026097272,0.020166073546856466,0.06761565836298933,0.09608540925266904,0.08422301304863583,0.033214709371293,0.009489916963226572,0.005931198102016607,0.06287069988137604,0.03440094899169632,0.0011862396204033216,0.005931198102016607,0.004744958481613286,0.017793594306049824,0.005931198102016607,0.00830367734282325,0.0011862396204033216,0.0071174377224199285,0.00830367734282325,0.0,0.0,0.002372479240806643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.043942992874109264,0.32897862232779096,0.021377672209026127,0.028503562945368172,0.06413301662707839,0.022565320665083134,0.07957244655581948,0.09263657957244656,0.0831353919239905,0.032066508313539195,0.0059382422802850355,0.0035629453681710215,0.09026128266033254,0.04156769596199525,0.0,0.0059382422802850355,0.004750593824228029,0.019002375296912115,0.007125890736342043,0.004750593824228029,0.0023752969121140144,0.00831353919239905,0.0035629453681710215,0.0011876484560570072,0.0,0.0035629453681710215,0.0,0.0,0.0,0.0,0.0011876484560570072,0.0,0.0,1
0.06175771971496437,0.3194774346793349,0.04631828978622328,0.022565320665083134,0.040380047505938245,0.026128266033254157,0.060570071258907364,0.10095011876484561,0.08432304038004751,0.04156769596199525,0.014251781472684086,0.0011876484560570072,0.06769596199524941,0.02494061757719715,0.0023752969121140144,0.011876484560570071,0.007125890736342043,0.02494061757719715,0.0023752969121140144,0.0011876484560570072,0.013064133016627079,0.004750593824228029,0.0166270783847981,0.0011876484560570072,0.0,0.0011876484560570072,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,1
0.07484662576687116,0.29938650306748466,0.04294478527607362,0.02822085889570552,0.051533742331288344,0.015950920245398775,0.05030674846625767,0.09815950920245399,0.09202453987730061,0.03067484662576687,0.020858895705521473,0.001226993865030675,0.08220858895705521,0.0343558282208589,0.00245398773006135,0.006134969325153374,0.0098159509202454,0.0196319018404908,0.0049079754601227,0.00245398773006135,0.0049079754601227,0.007361963190184049,0.01717791411042945,0.0,0.0,0.00245398773006135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.07134502923976609,0.30994152046783624,0.03391812865497076,0.023391812865497075,0.06900584795321638,0.028070175438596492,0.04912280701754386,0.09239766081871345,0.07602339181286549,0.02456140350877193,0.0023391812865497076,0.004678362573099415,0.08538011695906433,0.05497076023391813,0.0035087719298245615,0.004678362573099415,0.008187134502923977,0.014035087719298246,0.007017543859649123,0.005847953216374269,0.0023391812865497076,0.007017543859649123,0.00935672514619883,0.0023391812865497076,0.0,0.004678362573099415,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0773881499395405,0.35308343409915355,0.053204353083434096,0.02902055622732769,0.0471584038694075,0.013301088270858524,0.06166868198307134,0.08222490931076179,0.09794437726723096,0.036275695284159616,0.010882708585247884,0.0024183796856106408,0.05562273276904474,0.02418379685610641,0.0012091898428053204,0.0048367593712212815,0.0036275695284159614,0.015719467956469165,0.0036275695284159614,0.0036275695284159614,0.0048367593712212815,0.0048367593712212815,0.006045949214026602,0.0,0.0024183796856106408,0.0024183796856106408,0.0012091898428053204,0.0,0.0012091898428053204,0.0,0.0,0.0,0.0,1
0.06364749082007344,0.32313341493268055,0.03671970624235006,0.03549571603427173,0.07833537331701346,0.02692778457772338,0.06364749082007344,0.1003671970624235,0.08200734394124846,0.03549571603427173,0.0024479804161566705,0.0024479804161566705,0.056303549571603426,0.03549571603427173,0.004895960832313341,0.0036719706242350062,0.004895960832313341,0.012239902080783354,0.0012239902080783353,0.006119951040391677,0.0012239902080783353,0.009791921664626682,0.012239902080783354,0.0,0.0,0.0,0.0012239902080783353,0.0,0.0,0.0,0.0,0.0,0.0,1
0.09132841328413284,0.3440959409594096,0.03136531365313653,0.04151291512915129,0.03782287822878229,0.01845018450184502,0.07011070110701106,0.10608856088560886,0.08210332103321033,0.023062730627306273,0.00922509225092251,0.0,0.042435424354243544,0.03966789667896679,0.0036900369003690036,0.007380073800738007,0.005535055350553505,0.013837638376383764,0.0018450184501845018,0.0027675276752767526,9.225092250922509E-4,9.225092250922509E-4,0.016605166051660517,0.0,9.225092250922509E-4,0.006457564575645757,0.0,0.0,0.0,9.225092250922509E-4,0.0,9.225092250922509E-4,0.0,1
0.08528584817244611,0.3345829428303655,0.028116213683223992,0.02717900656044986,0.059044048734770385,0.02530459231490159,0.04498594189315839,0.1162136832239925,0.10028116213683223,0.02155576382380506,0.0018744142455482662,0.0018744142455482662,0.04873477038425492,0.03280224929709466,0.0,0.00937207122774133,0.00937207122774133,0.020618556701030927,0.006560449859418931,0.0028116213683223993,0.005623242736644799,0.0028116213683223993,0.010309278350515464,0.0,0.0,9.372071227741331E-4,0.0028116213683223993,0.0,9.372071227741331E-4,0.0,0.0,0.0,0.0,1
0.10113421550094517,0.332703213610586,0.034026465028355386,0.022684310018903593,0.027410207939508508,0.021739130434782608,0.057655954631379965,0.10775047258979206,0.09546313799621928,0.022684310018903593,0.006616257088846881,0.001890359168241966,0.0500945179584121,0.038752362948960305,0.001890359168241966,0.002835538752362949,0.007561436672967864,0.01890359168241966,0.008506616257088847,0.005671077504725898,0.008506616257088847,0.011342155009451797,0.008506616257088847,0.0,0.0,0.004725897920604915,0.0,9.45179584120983E-4,0.0,0.0,0.0,0.0,0.0,1
0.07479861910241657,0.3440736478711162,0.03452243958573072,0.031070195627157654,0.05523590333716916,0.023014959723820484,0.04142692750287687,0.10701956271576525,0.09321058688147296,0.023014959723820484,0.010356731875719217,0.0034522439585730723,0.07249712313003452,0.02531645569620253,0.0034522439585730723,0.006904487917146145,0.012658227848101266,0.01380897583429229,0.0023014959723820483,0.004602991944764097,0.0034522439585730723,0.004602991944764097,0.0034522439585730723,0.0,0.0,0.0034522439585730723,0.0023014959723820483,0.0,0.0,0.0,0.0,0.0,0.0,1
0.08263695450324977,0.3491179201485608,0.04456824512534819,0.02321262766945218,0.04828226555246054,0.022284122562674095,0.059424326833797586,0.09377901578458682,0.08913649025069638,0.028783658310120707,0.002785515320334262,0.0018570102135561746,0.04921077065923862,0.03714020427112349,0.0018570102135561746,0.002785515320334262,0.0064995357474466105,0.018570102135561744,9.285051067780873E-4,0.007428040854224698,0.002785515320334262,0.009285051067780872,0.013927576601671309,0.0,0.0,0.002785515320334262,9.285051067780873E-4,0.0,0.0,0.0,0.0,0.0,0.0,1
0.056647398843930635,0.37109826589595374,0.03121387283236994,0.015028901734104046,0.057803468208092484,0.025433526011560695,0.048554913294797684,0.09710982658959537,0.10867052023121387,0.03005780346820809,0.015028901734104046,0.004624277456647399,0.05433526011560694,0.027745664739884393,0.0023121387283236996,0.0023121387283236996,0.008092485549132947,0.018497109826589597,0.005780346820809248,0.0023121387283236996,0.0023121387283236996,0.0023121387283236996,0.010404624277456647,0.0,0.0,0.0011560693641618498,0.0011560693641618498,0.0,0.0,0.0,0.0,0.0,0.0,1
